archivo,tipo_agente,duracion_segundos,transcripcion
3350acd3-f649-47c8-adf6-ce1c08312d8f.wav,ia,182.8,"a lo. A lo. Muy buenos días. Podría confirmarme si estoy hablando. Sí señor, ya necesita. Le hagas del área de embargos, judicializaciones y alivios financieros. Le llamo por su obligación ¿Cómo se encuentra? Bien, bien. ¡Puente! Ya necesita. Lo llamo porque hoy usted tiene una oportunidad concreta para dejar resuelto un tema pendiente. Ya lo hay. A lo poquito. ¿Cómo dijo? ¡A lo! Gracias por confirmarlo. La buena noticia es que hoy puede regularizar su deuda con un 1% de descuento y quedar al día. Por este motivo queremos poder ofrecerle alternativas para ponerse al día con su deuda. Le interesa. ¿Cuánto es el 1%? ¿Cuánto es? Claro. Permítame atender sus dudas. ¡A lo! Ay, yo no sé qué hay abajo. Sí, aquí estoy. Le comento que con el descuento de... ¡Vale más rápido que el 10 gubado! Entendido. ¿Me permite presentarle la propuesta de acuerdo entonces? Dígame, dígame. ¡Excelente! Queremos ofrecerle un descuento del 1% de toda la deuda. Así le condonaríamos un total de... La propuesta es la siguiente. Un pago único de 4.310.000 pesos. Con fecha límite el 4 de agosto de 2026. ¿Le parece bien? ¡Excelente! ¿Confirma entonces que acepta el acuerdo con un solo pago? ¡Claro, claro! ¿Me escucha? Confirma que acepta la propuesta. Sí, señor. Sí, señor. Sí, señor. ¡Aceto! Perfecto. Ya dejamos registrada la propuesta aceptada. Ahora voy a confirmar el envío de la información del acuerdo y los canales de pago por correo y WhatsApp. Hola, sigo en línea. Si me escucha, por favor, respondame con un sí, un no o una pregunta breve. ¿Me puede proporcionar un número o teléfono y c*** por favor? Gracias. ¿Me puede completar el número? Usted me dice 301 y falta más de jito. 34, 24, 276. Perfecto. Ahora necesito su correo electrónico, por favor."
355812a5-2733-46fb-a2d3-5b388817fef4.wav,ia,295.68,"Muy buenos días. Podría confirmarme si estoy hablando con... Sí, buenos días. Le llamo para confirmar si estoy hablando con... ¿Es usted? ¿Sigue ahí? Confirmar si hablo con... Para poder continuar. Me escucha. Si no recibe respuesta procederé a colgar y dejar nota de intento fallido. ¿Está usted ahí? Gracias. Dado que su identidad ya ha sido validada anteriormente en este proceso, procedo a revisar el estado de su gestión para determinar el siguiente paso adecuado. Habla con... Anteriormente le llamamos para gestionar su deuda y llegar a un acuerdo de pago. Lo estamos llamando nuevamente para retomar este proceso. Continuar. Excelente. Queremos ofrecerle un descuento del 16% de toda la deuda. Así le condonaríamos un total de 110.000 pesos. Con el descuento ya no debería 650.000 pesos, sino sólo 540.000 pesos. Además, le puedo dejar la opción de pago aprobada por el sistema. Si queda en pago único, sería un solo pago de 180.000 pesos. Si queda en cuotas, el sistema le confirmará la cantidad exacta de cuotas y el valor de cada una. Es una propuesta por tiempo limitado que vencería hoy mismo. Me puede indicar con un si o un no. Si le interesa este descuento, ya hacemos este acuerdo de pago. ¿Me escucha? Le interesa la propuesta de descuento que le acabo de mencionar. Perfecto. Le presentó entonces la opción de pago aprobada para su acuerdo. Un solo pago de 540.000 pesos. Con fecha límite, el 21 de agosto de 2026. ¿Acepta esta opción? Excelente. Perfecto. Ya dejamos registrada la propuesta aceptada. Ahora voy a confirmar el envío de la información del acuerdo y los canales de pago por correo y WhatsApp. Necesito pedirle algunos datos administrativos para enviarle la confirmación. Tiene un número de teléfono alternativo donde podamos contactarlo. ¿Me escucha? Un número de teléfono alternativo para completar el registro del acuerdo. Perfecto. ¿Cuál es ese número de...? Gracias. Ahora... Entendido. Sin problema. ¿Me puede confirmar su correo electrónico? ¿Sigue ahí? Su correo electrónico para enviarle la confirmación del acuerdo. Necesito su correo electrónico para enviarle la confirmación del acuerdo. ¿Cuál es su correo? Que me diga su correo electrónico para enviarle la información del acuerdo de pago. ¿Me puede dar su correo electrónico, por favor? ¿Sigue en la línea? Su correo electrónico para continuar. Señor Oliva."
3a02fcc2-2285-4d18-9fca-d8507ee15b7f.wav,ia,315.24,"A lo, muy buenos días. Buenas tardes. Buenas tardes. Por favor, que sea. Joder. A lo, muy buenos días. Buenas tardes. Buenas tardes. Por favor, que sea. Joder. Lo que no es lo que no es. La deuda fue adquirida por... Quienes la compraron por... El monto total actual es de 880.000 pesos. Hoy le queremos brindar una ayuda a través de una gran oportunidad y descuento. Y evitar así un proceso legal muy costoso en tiempo y plata para ustedes y nosotros. Me permite comentarle sobre la propuesta de pago que le tenemos. Entiendose. Si tiene dudas sobre la deuda o el proceso, por favor indíqueme cuál es su on para poder orientarle mejor. En qué puedo ayudarle. A lo. Si tiene dudas sobre la deuda o el proceso, por favor indíqueme cuál es su on para poder orientarle mejor. En qué puedo ayudarle. No hablas con la de esa pata. Le confirmo que la llamada es por motivo de una deuda pendiente con... La cual ahora es propiedad de su... La deuda fue adquirida por... Quienes la compraron por... El monto total actual es de 880.000 pesos. Hoy le queremos brindar una ayuda a través de una gran oportunidad y descuento. Y evitar así un proceso legal muy costoso en tiempo y plata para ustedes y nosotros. Me permite comentarle sobre la propuesta de pago que le tenemos. Entiendo que pueda tener dudas. Podría indicarme específicamente qué es lo que no sabe o qué le gustaría aclarar. Estoy aquí para ayudarle y explicarle todo lo necesario. El señor le agradezco su disposición. Pero le informo que la deuda corresponde a la deuda de la instancia de la defensa de la pata. Y no puedo realizar cambios en los datos de contacto. Había esa pata. Ah no, aquí no hay una deuda. En la pata. Disculpe la molestia. Si el señor le está en la pata, se comunica con usted. Ay, no se puede. No lo sé. Dicen que es que no se puede. No, no. Disculpe la molestia. Si el seca se comunica con usted. Perfecto seca. Disculpe la confusión con el nombre. Como le comentaba tengo una propuesta de pago muy favorable para usted. Podemos ofrecerle un descuento del 27% sobre el capital ha de dado, lo que significa un ahorro de 240 mil pesos. El acuerdo sería por excelente. Con este descuento del 27% usted pagaría 650 mil pesos en lugar de los 880 mil pesos. Este pago se debe... Me permite terminar de explicarle los términos del acuerdo. Este pago de 650 mil pesos se debe realizar en una sola cuota a más tardar el 11 de junio de 2026. Es decir, el pasado mañana está usted en condiciones de realizar este pago en esa fecha de 650 mil pesos. Excelente ese... Es un recado al... El pago debe realizarse a más tardar el 11 de junio de 2026. Es decir, pasado mañana. Está usted en condiciones de realizar este pago de 650 mil pesos en esa fecha. Es un recado al... Disculpe, pero necesito confirmar que estoy hablando directamente con el... No. Entiendo. Si usted no es el... No puedo continuar con esta conversación por temas de confidencialidad. No se encuentra. Ya no está viviendo acá, pero yo le paso el recado. Entiendo, señor. Le agradezco su disposición para pasar el recado. Por favor, indíqueme al... O sea, que debe comunicarse urgentemente con nosotros para resolver su obligación pendiente. Podría decirme cuando sería posible que él nos contacte o cuando podríamos ubicarlo directamente. Yo el día de hoy o mañana en la mañana le doy el recado para que se comunique con usted. Perfecto, señor. Con gusto reagendamos para hablar directamente con el... Indíqueme, por favor, un día y hora exacta en la cual quiere que lo busquemos. Y si prefiere que lo contactemos telefónicamente o via WhatsApp. Como no he podido hablar con él, no le puedo dar una hora exacta. Entiendo, señor. En ese caso sería posible que nos contacte mañana miércoles en la tarde, una vez haya hablado con el... para confirmar una hora específica. ¿Está bien? Sí, señor. Perfecto, señor. Entonces quedamos en que mañana miércoles en la tarde, usted nos contactará para confirmar día y hora específica para hablar con el... Muchas gracias por su colaboración y que tenga muy buen día. Con gusto. Igualmente..."
3df056d8-c16b-4665-bc8b-4c1456ed8592.wav,ia,106.32,"¡F*****! ¡F*****! ¡Hola! Buenos días. ¿Sí? Buenas, por favor, ¡F*****! ¿De parte de quién? Estamos llamando a ¡F*****! por motivo de un proceso legal en curso. Por confidencialidad, necesito que por favor me valide si es sus ¡F*****! Sí, señor, confía en el halo. ¡F*****! Habla a ¡F*****! Le llamo por motivo de su obligación. Referente a un cárter atís. ¡Origin! 04 migrado. Lo llamo del área de embargos, judicializaciones y alivios financieros. ¿Cómo me le vas a ¡F*****! Bien. Le informo que la deuda fue originada y actualmente es la entidad dueña de la misma, con un valor total de 3.160.000 pesos. Hoy le queremos brindar una ayuda a través de una gran oportunidad y descuento y evitar así un proceso legal muy costoso en tiempo y plata para ustedes y nosotros. ¿Me permite comentarle sobre la propuesta de pago que le tenemos? No. Entiendo que esta situación no sea agradable, sin embargo es importante que charlemos para que la situación no se nos salga de manos. Para poder ayudarle arranquemos por un breve registro. Dígame la principal razón por la que no quiere o no puede llegar a un acuerdo hoy. No tengo trabajo. De verdad, créame que le entiendo. Sé que no es fácil. Vea, como muestra de comprensión con la situación puedo ayudarle con el máximo descuento que manejo, que sería del 7% de toda la deuda. Y le comento la propuesta completa. Con este descuento le puedo ahorrar 220.000 pesos. Así, ya no debería 3.160.000 pesos."
3e8b2986-1ff4-4f4a-9554-c8b122601a03.wav,ia,154.51999999999998,alo alo muy buenos días y buenos días podría confirmarme si estoy hablando señor se a los en services del área de embargos judicializaciones y alivios financieros se llamo por su obligación cómo se encuentra bien señor medina alo medina gracias por confirmarlo como ya lo han hecho muchos clientes en su misma situación regularizar esta obligación hoy es más sencillo de lo que parece por este motivo queremos poder ofrecerle alternativas para ponerse al día con su deuda la interesa que no sé qué obligación me está hablando claro permítame atender sus dudas y se trata de su obligación que trozan services adquirió esta deuda se originó el 27 de diciembre de 2017 por 8 millones 500 mil pesos actualmente lleva 459 días en mora y el saldo total es de 14 millones 10 mil pesos le permite comentar de la propuesta no entiendo de que me están cobrando eso que firme o que compre o que entiendo su inquietud esta obligación se generó en diciembre de 2017 para obtener detalles específicos sobre el producto o servicio que originó la deuda necesitaría que se comunique directamente con el área especializada tiene alguna otra duda sobre el proceso o me permite comentarle la propuesta de acuerdo señor Medina me escucha está ahí sigue en la línea parece que se cortó la comunicación me puede escuchar y veo que no está respondiendo si está ahí por favor dígame algo para saber qué me escucha
41269351-a58b-42bf-8486-151c5aa3a4e2.wav,ia,101.0,"Muy buenos días. Buenas, por favor. Me escucha. Si no escucho su voz, voy a tener que finalizar la llamada. Se encuentra ahí. Al no recibir respuesta, voy a dar por terminada la llamada. Que tenga buen día. Como no recibo respuesta alguna, procederé a colgar la llamada. Que tenga un buen día. Su grabación llegó al tiempo límite. Para evitar, marque 1. Para enviar, marque 2. Para las opciones de entrega, marque 3. Disculpe, parece que hubo un error técnico con la grabación. Le pregunto nuevamente por... Para evitar, marque 1. Para enviar, marque 2. Para las opciones de entrega, marque 3. Parece que hay un problema con la línea o con el sistema de grabación. Para evitar, marque 1. Para enviar, marque 2. Para las opciones de entrega, marque 3. Parece que la llamada se ha desviado a un sistema de grabación. Adiós."
449d76a1-4755-4f78-afa8-00d57922d108.wav,ia,441.3,"Buenos días. Alo, muy buenos días. Buenos días. Buenos días. Por favor puedo hablar con... ... ...sí señor. Habla con... ...te financiera. Le llamo por motivo de su obligación con banco doble u referente a un producto financiero. Lo llamo del área de embargos, judicializaciones y alivios financieros. ¿Cómo me le vas a... ... ...sí señor. ... Le informo que la deuda total actual es de 1.820.000 pesos. Hoy le queremos brindar una ayuda a través de una gran oportunidad y descuento. Y evitar así un proceso legal muy costoso en tiempo y plata para ustedes y nosotros. ¿Me permite comentarle sobre la propuesta de pago que le tenemos? ...sí señor. ... La propuesta consiste en un descuento significativo sobre el total de la deuda. Si usted acepta podríamos regularizar su situación y evitar cualquier proceso legal. ¿Le gustaría que le explicara los detalles de esta oportunidad? ... ... ... ... ... ... ... ... ... ... ... ... ... ... Es cierto que lo mange con minutes. También versirán other topics, explicitly, dan un comentario y comp metallicó en World of the Stars 2 m葻. los pasos a seguir ... ALJOS. El proceso es muy sencillo, sólo necesitamos que usted confirme su interuencia y luego 말aremos los pasos para recentitar el pago. ¿Les parece que le explico más detalles? ¿Lo hacemos de esta manera? Bueno. Para confirmar su interés en la propuesta, necesito que me indique si desea que le enviemos la información detallada por correo electrónico o si prefiere que le llamemos nuevamente para explicarle los pasos. ¿Qué opción le parece mejor? Pues envíeme la por correo porque es que yo estoy a cargo de una hermana en proceso de psiquiatría y en este momento tenemos una cita. Cuando perfectamente su situación se siente, le enviaremos la información detallada a su correo electrónico para que pueda revisarla con calma. Podría confirmarme su correo electrónico para enviarle la propuesta. 3.22. ¡Ahora que no! Excelentes en siente. Queremos ofrecerle un descuento del 47% de toda la deuda. Así le condonaríamos un total de 850.000 pesos. Con el descuento ya no debería un 1.820.000 pesos sino solo 970.000 pesos. Además le puedo dejar que pague hasta en dos cuotas. Así serían dos pagos mensuales de 490.000 pesos cada uno. Es una propuesta por tiempo limitado que vencería hoy mismo. Me puede indicar con un sí o un no si le interesa este descuento y hacemos este acuerdo de pago. No, hoy mismo no. ¿Pongan esto? ¿Pongan esto? ¿Conoces esa sensación? Hello. ¿No escucho? ¿Sigo en la línea? Sí, señor. Entiendo que... ¿Cuánto? Si es para hoy, yo hoy no tengo la plata. Entiendo ese... La primera cuota no tiene que ser hoy. Puede ser hasta el 5 de junio, es decir, pasado mañana. Usted podría comprometerse a pagar la... No, no al canto. No al canto. Ahora en este momento la plata que me va a llegar se me demora por lo menos un mes. Entiendose, c***. Si la primera cuota la puede pagar a finales de este mes, digamos el 30 de junio, usted podría comprometerse con las dos cuotas de 490.000 pesos cada una, la primera el 30 de y la segunda en julio pues la verdad si alcanzo lo hago si no sería la primera necesito que usted se comprometa con certeza usted puede garantizarme que pagará la primera cuota de 490 mil pesos el 30 de junio es importante que esté segura para formalizar el acuerdo entonces confirmamos el acuerdo el valor total es de 970 mil pesos que pagará en dos cuotas de 490 mil pesos cada una la primera cuota se paga el 30 de junio de 2026 y la segunda en julio está de acuerdo me alegra que lleguemos a este acuerdo de pago y que pueda aprovechar el descuento del 47 por ciento se me autoriza de enviarle toda la información del acuerdo y los canales de pago por correo y whatsapp para enviarle toda la información necesito confirmar algunos datos me puede proporcionar un número telefónico alternativo donde la podemos contactar del que me marcaron entiendo pero necesito un número adicional por si no la podemos contactar en este no tengo números adicionales entendidos ya confirmamos su correo julio a 322 sayemel.com me puede confirmar su dirección completa incluyendo la ciudad donde vive en este momento estoy hace cuánto tiempo se me demorje necesito su dirección de residencia actual para el acuerdo cuál es su dirección completa no la tengo aquí no la tengo ya tengo que salir con esta señora entiendo la que tengo la de aquí no yo no no vivo porque toca tener una cita saca entiendo entiendo me puede dar su dirección completa entonces entiendo en calle 16 de número 19 31 su dirección en calle 16 de número 19 31 prefiere que la contactemos primero por llamar o correo electrónico por whatsapp le enviaremos toda la información del acuerdo correo recuerde que la primera cuota de 490 mil pesos debe pagarla el 30 de junio muchas gracias por su tiempo y que tenga muy buen día hasta luego"
589afa5a-4b51-4018-a4e8-e219fdf3548f.wav,ia,106.38000000000001,a lo de la sardis a lo a lo muy buenos días a lo buenos días por favor señora agon habla con el asesor jurídico de solución a cu le llamo por motivo de su obligación con bbv a referente a un tarjeta de crédito lo llamo del área de embargos judicializaciones y alivios financieros cómo me le vas a hacer señora habla con venga en casa no se ataca o que no habla con ninguna Jenny perdón señora alo yendo su molestia pero le confirmo que esta llamada es por una deuda venga le estoy diciendo que no habla con ninguna a quién necesita señora le pido una disculpa por la confusión le comento que la llamada es por una deuda pendiente con la entidad bbv a hablar con un hombre no habla con una mujer a quién necesita por el cien pues usted me dice que hay que pero no sé qué me habla señora le explico de manera clara la llamada es por una deuda pendiente con la entidad bbv a la entidad dueña actual de la deuda es solución el monto total de la deuda es un millón 620 mil pesos hoy le queremos brindar una ayuda a través de una gran oportunidad y descuento y evitar así un proceso legal muy costoso en tiempo y plata para ustedes nosotros me permite comentarles sobre la propuesta de pago que le tenemos que yo no conozco a ningún llámela que necesita porque está hablando con un hombre entiendo perfectamente le pido una disculpa por la confusión la llamada es por una deuda pendiente con la entidad bbv a la cual fue adquirida por solución a cub el monto total de la deuda es un millón 620 mil pesos hoy le queremos brindar una ayuda a través
5a16e288-5bc6-45a0-845b-8034f62ce376.wav,ia,297.88,"Muy buenos días. Buenos días. Buenas, por favor. Sí. Le hago del área de embargos, judicializaciones y alivios financieros. Le llamo por su obligación. Cómo se encuentra. Bien señor. Para su tranquilidad, esta es una... Le explico con claridad. Su obligación... presenta un salvo de 14 millones 30 mil pesos y mi función es ayudarle a ponerle al día de manera formal. Por este motivo queremos poder ofrecerle alternativas para ponerse al día con su deuda. Le interesa? La verdad no me interesa. Entiendo que esta situación no sea agradable. Comprendo su posición. Le hablo con transparencia desde la entidad autorizada. Hay alternativas formales pensadas justo para casos como el suyo. Para poder ayudarle arranquemos por un breve registro. Dígame la principal razón por la que no quiere o no puede llegar a un acuerdo hoy. Voy a aflicar porque es que resulta que a mí me dieron un préstamo de 5 millones de pesos. Y yo vude pagando más de dos años una cota fija de 240 mil pesos que me dieron 240 mil. Y aproximadamente los dos años fui yo a preguntar y resulta que había como 7 millones de pesos. Yo no le abonaba ni un peso a capital. No le abonaba casi ni un peso a capital. Y me dieron 40 millones de intereses de más del 20%. Entonces yo la verdad me cansé de pagar a esa entidad y no le voy a pagar un peso más. De verdad me cansé de pagar. Yo vi una persona también que he traído porque necesito. Y una entidad es algo único que hace es quitarle la plata a la gente. Y si me dieron un préstamo por 5 millones de pesos porque voy a estar leyendo 14 millones. Y entonces toda la plata que yo le he pagado a la entidad. Por esa decida razón no voy a pagar un peso más. Envárguen a lo que quieran. Si me entiendes por esa decida razón porque yo no tengo la plata yo no me la gano para regalar a esa una entidad. Le entiendo perfectamente y su molestia es completamente valida. Precisamente. Señor Machuca entiendo lo dejo ir. Sólo le digo una cosa. Hay una propuesta con descuento importante sobre esa deuda. Pensada para cerrar el descuento de una. ¿Cuál es el descuento? Claro ya le doy los números exactos. Tiene un momento para escucharlos. Me puede regalar un minuto para presentarle la propuesta. Sigue en línea. Sí señor. Perfecto. La propuesta incluye un descuento sobre su deuda que le genera un ahorro real. Le presento la opción. La propuesta cuesta de 13 millones 40 mil pesos con fecha de pago antes del 31 de agosto de 2026. Aplicando un descuento del 7 por ciento sobre el capital de deuda. Lo que representa un ahorro de un millón de pesos. Le parece viado. No. No. No le vamos más. No le vamos más. No le vamos más. Entiendo su posición. Esa es la única propuesta aprobada que tenemos disponible para su caso. Con el máximo. Entiendo. Podría decirme que. Digamos, digamos, usted es una cosa, mire usted es una persona, por no, usted es una persona que de cobranza tiene una casa de cobranza. Digamos. Que a usted le ofrece una tarjeta. Se le ha ganado usted por cinco millones de pesos porque tendría yo que pagar aproximadamente 20 millones de pesos. Su razonamiento tiene toda la lógica. Yo no voy a seguir regalando Platano Antía de esas. Me da mucha pena. Son de los propietarios ricos y las empresas tienen mucho más plata. Y yo sí me voy a pagar por un mínimo y llenarme la plata para regalar una empresa. Pero no voy a pagar un peso más. Es mi posición y ya. Si quiere busque en bar que no hagan lo que quieran, pero yo no. La verdad no le voy a dar un peso más a eso. Comerme mi plática. Le entiendo completamente. Muy amable mi es y por la llamada pues. Perfecto. Exploraremos estos comentarios que me da."
631a4d16-0c07-4215-9476-ff9c8179413a.wav,ia,239.2,"a lo buenos días buenas por favor con la mandadera del área de embargos, judicializaciones y años finales les llamo por su obligación con credibilidad como me le vas en la señora Hernández señor Hernández señor señor Ayer señor Ayer señor Ayer señor Ayer señor Ayer señor Ayer señor Ayer excelente queremos ofrecer un descuento del 0% de toda la vez con el descuento ya no debería 810.000 pesos y no solo 810.000 pesos es una propuesta por tiempo limitado que vendría me puede indicar con un si o un no si le interesa este descuento y hacemos un acuerdo de pago le interesa le interesa la propuesta le interesa la propuesta perfecto señor Ayer señor Ayer señor Ayer perfecto tenemos dos opciones de pago la primera la primera Сер wieder la primera la primera la primera ahí Sebophán no sabía no sabía no sabía no sabía no sabía no sabía si se siente si se siente perfecto si se siente le presento la la la la la la la la la la ¿Opción de una sola cuota? ¿Con firma con un CICA? ¿Acepta el acuerdo se? Me alegra que lleguemos a este acuerdo de pago y que pueda aprovechar el descuento del 0% Me autoriza a enviarle toda la información del acuerdo y los canales de pago por correo y whatsapp ¿Pero qué es esto? Necesito confirmar la fecha de pago. Su primera cuota debe pagarse a más tarde del 21 de..."
64a627ae-0339-4595-a414-21ed0c641d16.wav,ia,99.5,"su mensaje. Aló, muy buenos días. Podría confirmarme si estoy hablando con Diego Fernando Lombana. Señor Lombana. Me escucha podría confirmarme si estoy hablando con Diego Fernando Lombana. ... Aló. Señor Lombana sigue ahí, necesito confirmar si hablo con Diego Fernando Lombana para poder continuar. Alo, señor Lombana sigue ahí, si no escucho su confirmación de que es Diego Fernando Lombana, no podré continuar con la llamada. ¿Qué es el problema? Su grabación llegó al tiempo límite, para evitar Marque 1, para enviar Marque 2, para las opciones de entrega Marque 3. ¿Podría confirmarme si estoy hablando con...? Para evitar Marque 1, para enviar Marque 2, para las opciones de entrega Marque 3. Parece que da un problema con la línea, le pregunto nuevamente, podría confirmarme si... Para evitar Marque 1, para enviar Marque 2, para las opciones de entrega Marque 3. Parece que la llamada se ha desviado a un sistema de grabación. ¡Adiós!"
66c23ff9-4946-4870-8e67-850dac6526ef.wav,ia,87.0,"A lo, muy buenos días. Buenas. Buenas, por favor, ¿Sí? Habla con el asesor jurídico de Le llamo por motivo de su obligación referente a un origen. 05 Grupo 1, lo llamo del área de embargos, judicializaciones y alivios financieros. ¿Cómo me le vas a la c***? Gracias. C*** Le informa que su deuda fue originada con c*** y actualmente c*** es la entidad dueña de la misma, con un saldo total de 10 millones 190 mil pesos. Hoy le queremos brindar una ayuda a través de una gran oportunidad de descuento y evitar así un proceso legal muy costoso en tiempo y plata para usted y nosotros. ¿Me permite comentarle sobre la cuesta de la deuda? Excelente c***. Queremos ofrecerle un descuento del 5% de toda la deuda. Así le condonaríamos un total de 460 mil pesos. Con el descuento ya no debería 10 millones 190 mil pesos, sino sólo 9 millones 730 mil pesos. Además, le puedo dejar que pague hasta en dos cuotas. Así serían dos pagos mensuales de 4 millones 870 mil pesos."
673f40d5-c6de-4cec-8c52-ad89b8382f38.wav,ia,345.0,"¿Con quién? Hola, buen día. Hablo con el señor Salazar. ¿Con quién? Estamos llamando por motivo de un proceso legal en curso. Por confidencialidad necesito que por favor me valide si es sus con quién hablo. A b*** con el ablamo. Confirmarte ustedes con b*** para poder continuar con el motivo de mi llamada. ¿Y quién reconectemos? B*** es la entidad que actualmente maneja su obligación financiera que se originó con b***. Podría confirmarme por favor si ustedes b***. Sí, con el habla. B*** le habla Ricardo. Del área de embargos, judicializaciones y alivios financieros. Le llamo por su obligación b***. ¿Cómo me le vas a b***? Muy bien, b***. ¿Y usted qué tal? Excelente, muchas gracias por preguntar. El motivo de mi llamada es informarle sobre una oportunidad que hemos preparado especialmente para usted. B*** como entidad dueña de la deuda que se originó b***. Dese a brindarle una ayuda para evitar un proceso legal muy costoso en tiempo y plata, tanto para usted como para nosotros. Me permite comentarle sobre la propuesta de pago que le tenemos. Sí, claro. Excelente esa b***. Queremos ofrecerle un descuento del 0% de toda la deuda. Así le condonaríamos un total de 0 pesos. Con el descuento ya no debería 6.590.000 pesos, sino sólo 6.590.000 pesos. Además, le puedo dejar que pague hasta en cinco cuotas. Así serían cinco pagos mensuales, de 1.320.000 pesos cada uno. B*** es una propuesta por tiempo limitado que vencería hoy mismo. ¿Me puede indicar con un sí o un no si le interesa este descuento y hacemos este acuerdo de pago? No. Entiendo, b***. ¿Me podría comentar qué es lo que le preocupa de la propuesta para ver cómo le puedo ayudar? Desempleo. Esa es mi situación de desempleo. Por eso en este momento no me puedo acoger a ningún beneficio. Hoy en día no lo puedo hacer. Lamento mucho su situación, b***. Entiendo que es un momento muy difícil. ¿Hay alguna fecha en la que crea que podría retomar este tema con nosotros? O sea, yo como lo veo para yo retomar el tema, tiene que ser que yo consigo un empleo, que tenga un contrato y un salario fijo para poder acogerme algún beneficio o alguna negociación con ustedes. Pero por el momento mientras estés desempleado, es muy difícil. Por el momento no lo podría hacer. No tengo una fecha. Porque la idea mía, lo que yo quisiera es estar empleado. Hace mucho tiempo. Pero en este momento es una fecha que no la tengo a la vista. Repartió muchas rojas de vida, pero hasta el momento ningún lado resultado. Entiendo. En embargo, con este descuento del 0% su deuda baja de 6.590.000 pesos a 6.590.000 pesos. Y puede pagarla hasta en cinco cuotas de 1.320.000 pesos. Es el mejor descuento que creo podría conseguir sobre esta deuda. ¿Considerarlo? Por favor, indíqueme si o no. Pero es que en este momento no tengo como. Entiendo perfectamente ese s*** Y lamento la situación por la que está pasando. Siento que estas opciones no les sirvan. Pero tranquilo, puedo proponerle otra cosa. Le puedo ofrecer un acuerdo de largo plazo. No habría descuento, pero usted puede poner el valor de la cuota. Con esto se para cualquier proceso legal y sobre todo la llamadera. Para dejar registro, cuánto sería lo máximo que podría pagar mes a mes que sea como ya su presupuesto. Te repito, hasta que yo no tenga un empleo con un salario fijo, no me puedo en este momento comprometer con una cuota mensual, porque no tengo ingresos fijos. Veo que haga la situación. Hoy no se puede comprometer a un acuerdo. ¿Correcto? S***, veo que no hemos podido aún llegar a un acuerdo. Pero entiendo que de todos modos a usted le interesa que solucionemos esto. ¿Correcto? Podemos sacarlo de centrales, darle un paz y salvo anticipado, entre otras cosas. Dígame algo, ¿qué lo motivaría a usted a llegar a un acuerdo de pago? ¿O qué podríamos hacer desde Reconnectemos para solucionar esto juntos? La situación esta es de mi parte. O sea que yo consiga un empleo y tengo un salario fijo para poder hacer alguna negociación. En este momento como estoy, estoy maniatado y no tengo campo de acción para poder acogerme a ningún buen ejercicio. Hasta que no tengo un empleo, no lo puedo hacer. Entiendo completamente su situación, se s***. Es muy claro que necesita primero estabilizar sus ingresos antes de poder comprometerse con cualquier acuerdo de pago. Exploraremos estos comentarios y lo estaremos recontactando pronto. Le deseo mucho éxito en su búsqueda de empleo. Que tenga un buen día. Hasta luego. Para finalizar la informo que esta llamada fue grabada y monitoreada. Todos los datos acá compartidos serán analizados y tratados bajo la ley 1581 de 2012. Quedamos atentos al envío de la documentación. Que tenga un buen día. Hasta luego."
