archivo,tipo_agente,duracion_segundos,transcripcion
2d454b7b-9f12-4acb-8101-d3ba74bb84ff.wav,humano,580.08,"A lo. Buenas tardes, no es común que con el c******. Sí, señoras. C****** como está, yo hablo en la dinaria de consideración de crédito para c****** y representación de su ligación pendiente c******. Gracias. Bien, señoras. A mí se me olvidó pagar eso. Yo tenía su pendiente falsa, ¿no? Sí, señor. Yo en ese momento, pues, por esa razón me comunicó con usted, porque al que comité me acabó de informar de que la alternativa c****** que se tenía con el descuento ya fue navillita, es decir, a rechazar por la c******. No, no me pasó. Entonces, ahí hubo otras cosas. Conprende, en ese momento, pues, le están proyectando una nueva conciliación donde para cubrir el pago de las dos obligaciones para c******, sería por un monto aproximado de 837 mil pesos. Con tu pago. Sí, señor. Si usted gusta, pues, desde pago lo puede realizar. A un solo contado se le puede diferir a dos contados, si le parece mejor. No, madre. No se puede dar nada ya. Se me dan 650. Sí, pero es de esa disposición hasta el sábado, si? Estuvimos a tanto de comunicarnos con usted, pero no se logró un contacto oportuno, si? Y adicional a eso, pues, entonces, comité mi informatriz y ahí ya se inabilitaron esas propuestas. ¿Qué pasa? Esas propuestas de pago son para un término de tiempo de vencimiento, es decir, estaba disponible para jueves y sábado se venció el sábado, ya no se la van a invitar más. No, si, es que yo te había dicho la señorita que me programara después del sábado. Sí, yo tenía la pleta. Sí, claro, sí, señor, yo comprendo. Pero, a verdad, la verdad, eso me pasó. Comprendo, sí, señor, ya sería que, pues, ya usted me indique, de momento, porque, pues, igual, toca hacer un retroceso, toca hacer un reproceso, nuevamente, con el área encargada, ¿por qué? Porque, pues, ya el valor que me están solicitando es el pago total. Claro, está, se descuentan, pues, de cierta manera, intereses, y, pues, ya con 837 mil pesos aproximadamente se ciaría totalmente a pasisaljo, porque son dos obligaciones. Una es por una delanto de no, ¿no? Yo soy consciente de cuál es la situación. Y tarjeta de c*** se negocia en las dos obligaciones, dando un ponderado de 837 mil pesos. Es que yo, más que más, el que haces es el c***. Me ha pedido toda la información, yo ya me dure dos semanas en el proceso, porque no sabían ni siquiera dónde estaban mis cuentas. Bínicamente es de c***. Sí, señor. Entonces, hasta la semana pasada, que, pues, puede tener contacto con usted, yo leí a la señorita que me comprometía para el tal ocantrezo, pero la verdad, la verdad ya me lo pasó. Sí, claro, yo... O sea, me la mando para pagar los mismos 650, pero es por hoy mismo. Es que... Me hacía el maldito caso. Es que ya, ya, yo ya presenté el caso, pero, pues, ¿qué pasa? Ese tema comités y mis vigiles, o sea, como otra entidad, sí, pero ¿qué pasa? C*** son muy rigidos en ese aspecto, en cuanto a los descuentos. Entonces, ya, al día de hoy, pues, está inhabilitado toda posibilidad de negociación, por eso el título de la celebritera, pues, es cumplimiento sobre la acuerda, porque ellos sí son muy rigos en cuanto a temas de c***, temas del descuento. Ya sería la... En lo que lo puedo colorear es tomarle ese valor y sería, pues, pagar 650 y, pues, el restante para el día de agosto, si le parece mejor. Es que me queda muy disminuido. Sí. Sí, o le quedaría cada cuota aproximadamente en 418.500, aproximadamente. Si se le infiría dos cuotas. Es como la alternativa sin la que yo le puedo colorear o la que comité la mediña de establecidad para su crédito. La verdad, si no me alcanzo... Encontaba con esa... La verdad, si no me alcanzo, encontaba con esa plata para las necesidades de salida, pero, pues, si no se pueden estos momentos, me tocará solucionar primero una que tenga con la cooperativa de la universidad, que será después de salir de ella. Sí, lo que pasa es que ya ellos, como tallos, son muy ríos, y es el tema de descuento, c***, actualmente ya inhabilitaron toda posibilidad por mucho incumplimiento con los clientes, ya inhabilitaron toda posibilidad de descuento, ya lo que resta del año y ya, aquí para el antes, ya c***, no se van a aplicar más descuento. Es la nueva orden que nos dieron, que estuvimos en la reunión. Y, pues, de hecho, el día de ayer también no lo reiterabse. Entonces, esa p*** da la opción de que usted pueda diferir este beneficio a un máximo de dos cuotas, o se le puede colaborar a un máximo de tres cuotas, cada cuota le quedaría en 280. ¿Para qué? Para que se sostenga el valor sobre este valor que se está tomando el día de ayer, para que la verdad sea que entre más tiempo se halla de pasar, por los intereses van incrementando, junto con los honorarios de coraz. Entonces, usted, pues, es una... Quiere estar aquí, pero... La verdad, no me sea muy complicado ya pagar este valor. La verdad, estoy solucionando con todo el mundo, que no es la única entidad con la que estoy en estos momentos con un compromiso de un doble y con una... Mi rigido, mi rigurosa en este tema, y en vez de ir disminuyendo la obligación, va incrementando el momento que usted vaya a presentar una propuesta de pago, por lo que... detectó un incumplimiento, pues ya no le va a visitar las mismas opciones de pago, ya va a ensorer saldo total y se lo va a debilitar esa cuota. Es la realidad... Pues igual ya reporta, o estoy ya, que más me pueda de la pasada. No, es una... Dejámalas y pues en el momento en que haya otra oportunidad de cancelar, pues era... que pues en el momento ya la universidad me había una respuesta y pues me dieron un 60% después en la deuda que tenía, entonces va a pagar mil 4,100,000 o algo así. Esa es la parte que se va a presentar. Entonces, voy a tratar de cumplir con ellos. Oya sería... Oya sería ese... colaborarle. Voy a pasar. Ahorita tenemos un comité con ellos y pues es poner su caso y que usted dado caso que sea probada, pues, usted contaría con esos 600... Bueno, fue la ofertemiscia que se le otorgó con el dinero disponible que usted tiene en ese momento para que usted pueda generar este pago para el oción en filera, el pago durante el mes de julio, dado caso que sea probada y que no se vaya a ver el incumplimiento. Claro está. Ok, sí, lo que pasa es que como yo me la apasioné a su momento, entonces me queda muy difícil también salir a pagar, pues efectivamente yo le había dado la plata también, y eso se paga a actualizarte para vos. Y a mí se me olvidó recordarle a ella, pues, ya también vivencios, cosas así. Y también a Arcella después como el lunes. ¡Vaya! Comprendo, bueno, se presentaría esta excepción para validar comité que nos indica nuevamente una excepción especial, diferente pues azucado y ya usted para que ya se haya generado el pago dado que no se haya probado. Esa es la excepción el pago en media. Me dice que me da luz, se benefició nuevamente en la excepción de esta semana el pago. Esa es la excepción. Más que un... Más que un... el 31 de julio, ¿sí? ¿Qué era? Listo. Entonces yo voy a hacer como también reposición la excepción para validar ellos que nos indican. Si nos aceptan, no nos rechazan la... O perdón, nos den una contra propuesta que se hacer que al valor inicial del valor indicado... ¿Cuál es el número? 24, 70, 70, 70. Listo, señor. Entonces yo voy a validar en el sistema para poder proyectar la excepción y pues estaría... ¿Listo? Bueno, señor. Quedó atenta. Por favor, me confirma su correo eléctronico. Sigue siendo el que me habilito. Permítame, el grupo de aparatos en el correo eléctronico. ¿Mellanés? Sigue siendo el que tenemos registrado. ¿Qué es el número? ¿Qué es el número? ¿Qué es el número? ¿Qué es el número? ¿Qué es el número? ¿Qué es el número registrado? Acá inicialmente. ¿John Mora 4422 arroba2000.com? Señora. ¿Listo, entonces realmente es el correo? ¿O prefieres el envío? Acuerdo, de ocasiones acuerdó en este... ese comité por correo. ¿Qué WhatsApp mejor? Pusimos 24, 3 correos. ¿Listo? Entonces en el caso de un momento no se va a presentar nada más. ¿Qué es el número? ¿Qué es el número? ¿Qué es el número? Bueno, si es el número que nos ve."
2e50e9db-53c9-4472-ad05-1ba1032dd707.wav,humano,120.68,"Bueno, buenos días. Tengo el gusto de hablar con ese... Con él? Mucho gusto hablar con él. El valor es como 50 días de hoy. Bien, bien, era gracias. Estoy comunicando para informarle que ha ocurrido el electrónico... Yo a jodmy.com fue enviado el acuerdo de pago de manera formar. Por favor, me confirma si usted recibió el acuerdo de pago. No, lo he visto el correo porque se... Le tocaría rezar porque estoy como... Yo soy con la cabra, ¿verdad? No tengo la isoluidad en rezar. Comprendo porque ese compromiso de pago estaba para el día 25 de julio por millón, 270.500. Bueno, escucha. Y yo hablo con la gente porque si yo necesito ponerle a país a poco con usted... Para solucionar el tema de todo, de ataque y de todo. Claro que sí, señor. ¿Verdad? Sentí a que verificara si le pido el acuerdo de pago y quedó pendiente del soporte de pago al día 30 de junio. Para poder sostener el acuerdo de pago. Sí, no, es como en este momento... Soy de viaje y estoy con... Por acá, mejor dicho, como se dice, mirando cómo hago hasta para poder llegar. Comprendo, pero si entre en el año 30 y podría realizar el pago... Podrían llevar más tardecito para poder comunicarme bien con usted. Comprendo, también podrías comunicar dentro de una hora ese... Listo, al menos para yo ubicarme porque estoy sin carretera. De acuerdo. Que tenga un excelente tarde."
306c762c-73a1-4690-962d-53f1a14f05b6.wav,humano,131.76,"¿Qué tiene un peso? Buenas tardes, están amables por favor. ¿Qué, señora? Las en… por favor. Ella no se encuentra de este momento, ¿por qué sería? De acuerdo, están amables por favor. Le informa a quien nos estamos comunicando de crédito para eso, referente al crédito que tiene con la entidad. Sí, señora. De acuerdo, el indica por favor que es importante que se comunique a la línea para evitar el proceso jurídico que ya yo… ya vamos a empezar, ¿correcto? Mira, lo que pasa es que ella misma va, ¿sí? Sí, señor. Y desde diciembre nosotros hicimos el acuerdo de pago y cancelamos ese pago desde diciembre y todavía me siguen… siguen llamando por esa cuestión. De acuerdo, están amables por favor. Me remite el acuerdo que realizaron y los soportes de pago a la siguiente línea de WhatsApp. Los propiedades que había enviado 50.000 veces aún no nos… Y nunca nos dan razón sena. Y siempre me voy a llamar a por lo mismo. Diciera que fuera algo más eficaz. Claro que sí. Yo ahí ya lo acabo de escribir para que por favor usted me remita eso. Vamos a… Y le envío entonces ese… para que soliciten el… y salvo. Ahí es el número de… que me escribió. Le envíaba ese soporte muchas veces y nunca ha hecho nada. Pero lo que pasa es que acá no me está registrando. Yo tengo las conversaciones anteriores y no me está registrando. Luego enviar a este mismo número, ¿sí? Sí, sí, señora. Esa misma línea… por favor. Yo ya le envío el… para que también usted lo diligencie y por favor solicite salvo. O ya ustedes tienen el… y salvo. Ya… ya desde que… Dice que para ahí salvo desde… y si lo tenemos. Entonces… De acuerdo. Quiera que actualizaran información con él. Perfecto, sí, señor. Queda muy atento entonces, ¿de acuerdo? Ya le he revivido los este WhatsApp. Gracias. Que tenga un excelente día. Hasta luego. Bueno, hasta luego."
336a8602-1b56-4ca6-9dcc-7491b9a92a8a.wav,humano,76.0,"A lo buenas tardes. Por favor, sí, con ella. ¿Cómo está le está hablando Daniela? Me estoy comunicando de solución. El tema de un compromiso de pago que se tenía paga en 30 de junio por 300 mil pesos es que el pago no me ha mexicano el sistema que se la confirma con sus meses y pudo realizar el pago. Sí, señora, lo que pasa es que no me pude hacer el pago porque se me presentó una calamidad. No pude. Comprendo, señora Daniela. Bueno, entonces en este caso, ¿cuando realizaríamos el pago? Pues yo no tengo programado para realizarlo el 15, pues porque como no pagan 15, algo así es por eso. Para el 15 de julio, ¿correcto? Sí, señora. Perfecto. Vamos a dejar a cada otro sin el sistema. Si la consumimos con su vez y en el presente de los medios de pago, ¿gustaría que le envíe la información de los mismos? Dice, si, señora. Sí, me lo puede enviar, por favor. Listo, es el mismo número. Sí, si, señora. Perfecto, señora. Entonces, les quedo atento al envío. Descomprendo, te la agradezco por haber atendido mi llamada. Bueno, si, señora, muchas gracias. Bueno, el calor."
380f5075-47be-435f-b595-7e2c48dbb21b.wav,humano,74.0,"Bueno, a tarde. Buenas tardes, por favor. ¿Es un ****? Sí, con él. ¿Cómo está? Le habla Daniela. Me contó. Reconnectemos por el tema de su obligación con el van **** ¿Cómo se encuentra el día de hoy? Sí, pero nunca me llegó la de su amiga WhatsApp. Yo no sé si la gente sabe o no, pero no sé si no. ¿Sómenes de piso con el bien? A este mismo número. Acá estoy bien. Ya ahorita revisó porque no no vi. Sí, ahí está el acuerdo de pago formalizado. Igual yo ya le voy a escribir nuevamente por WhatsApp porque la idea es que quede cancelado dentro del tiempo establecido. La fecha límite de pago es mañana quince. Lo estamos llamando para recordarle el compromiso de pago. La fecha límite de pago es de 281 mil 36 pesos. Son 18 cuartos y la fecha máxima de pago sería mañana, pues en horas de la mañana, porque recordemos que esa está a medio día establecida como tal la gestión para poder hacer los pago. ¿Listos? Listos. Yo le voy a escribir nuevamente que he dado a tenta al envío el comprobante de pago. Que tenga un excelente tarde. Buenas ****"
38482ca0-4501-4b4c-99b5-16313e8eb12f.wav,humano,299.0,"Hola. Muy buenos días. ¿Cómo está? Sí señor. Hola, señor. Me presento, nosotros hemos dueños y acreer sobre su cartera. ¿Ustedes, al pronto, han realizado un acuerdo de pago o le han presentado que tienen descuentos sobre esas carteras? La verdad eso lo está manejando, me ha abogado. Y pronto se ha abogado, se ha comunicado con nosotros porque nosotros hemos dueños y acreer sobre esa cartera. Sí, me imagino que el quien le procesó, el me estaba mandando el proceso. Porque, mire, le informo, tiene presente más o menos cuánto está el valor total sobre esas dos carteras. Son dos obligaciones. No, no, señor. De aquí es... Sobre esas dos obligaciones que están pendientes, por un total de 2 millones, no es 188 mil 790 pesos. El valor de las dos obligaciones que está debiendo actualmente. Que lo que venimos aquí a obrecerlo a usted es realizar un acuerdo de pago formalizado para que uso tenga el paisalvo lo más pronto posible y salga esas dos obligaciones por un valor obteniendo un descuento que es por millón 570 mil. O sea, cancela millón 570 mil y quedaría paisalvo con las dos obligaciones. Eso se realizaría dos acuerdos de pago formalizados, claramente. Y pues, se tocaría para que usted cansele, digamos, acuotas en caso de que usted me diga, yo, ja, de verdad, está muy buena la oferta, pero no puedo porque pues está muy alta la acuota o no me queda difícil cancelar todo, también lo puedo manejar acuotas. O si está dispuesto a realizar una contrapropuesta, pues también estamos dispuestos a escucharlo y podríamos lanzar la propuesta que fatura. ¿Qué le parece la oferta ese c***? No, pues la data si le estoy pagando al abogado no me convencería, pues ya tiene proceso, el acuerdo allá con su mes, y me comentaría a mí, porque nada sacaría, yo pague un abogado para que llegara el acuerdo y hiciera el acuerdo y yo veniera a pagar otra de c*** al otro lado. Sí, claro. Pues ahí lo que tiene que hacer, pero el abogado, ¿qué proceso, está haciendo un proceso de insolvencia o está, o qué es lo que está haciendo el abogado? Sí señor, sí señor, sí señor, no sé si no un proceso de insolvencia. Pues recuerde que el proceso de insolvencia no quiere decir que usted no haya pagado nada, ¿no? Por eso yo le estoy comentando, estoy esperando que el abogado me confirme qué proceso que toca hacer y eso, porque si yo haría un proceso con su mes, ya no haría nada yo pagando el proceso del abogado para hacer nada, ¿sí me entiendes? Si el mes iría a c*** y se hizo el acuerdo, ¿le tocaría usted pagar tanto o le tocaría hacer esto o esto? Eso es lo que yo sé es suave. Miren, ese c***, mira, yo pertaner a escolar y agurí y cada nota te soluciona al copio y lo haga comentar para que entienda un poco más sobre el proceso de insolvencia. En el proceso de insolvencia, usualmente lo que se hace y el juez determina es, digamos, que tiene la capacidad de, si usted tiene la capacidad de total de cancelar la deuda. En casa que usted no tenga, se llega un acuerdo entre nosotros dos, que es lo que le estoy planteando, y lo que estamos haciendo nosotros usted es no cobrarle ninguno de los intereses. Estamos condonando el 100% de los intereses y estamos adicionalmente, les estamos dando un descuento del 30% sobre el capital. Por eso es que le ofrezco el millón quinientos de tenta. Ese es el descuento. Entonces, llegar a eso, pues no sé, si usted ya pronto ya realizó un contrato ya con el abogado, pues bueno, ya te tocará seguir por esa parte, pero pues lo mejor es hacer un acuerdo de pago directamente usted mismo que cancelar un abogado, porque pues les haré más caro. Eso es como el proceso que se hace. Entonces, yo ya hice todo el proceso con el abogado, pues obviamente un contrato y un acuerdo de pago con él para pues solucionar ese tema, ¿sí señor? Sí, dale, no entiendo muy bien. No, pues entonces cualquier cosa, pues se puede comunicar con nosotros, en casa, de pronto tiene un número ahí que, un de guardar el numerito, en caso de que pronto el abogado necesita comunicarse, dialogar o negociar, porque usualmente ellos no subran a otro... ¿Pueden enviar por mensaje eso o por guardar? Ah, yo les quiero por WhatsApp, después quedase el número para que lo tenga y pendiente. Bueno, señor. Listo, y eso... tengo un nuevo y tarde. Gracias por contestar. Bueno, señor."
440cb585-d675-4ed9-afa4-934e2a0aae90.wav,humano,202.9,Muy buenos días por favor a $%&%& con ella $%&%& como instales está hablando Daniela me estoy comunicando el tema del es que nosotros teníamos un acuerdo de pago programado para el día de ayer y no me registra el pago en un sistema quien si era confirmar consumes de sin porque motivo no se ha podido realizar el pago para pues también poder dejar acá como la gestión en el sistema y valida el pago. Ya no mi reina pues la verdad es que en ese momento estoy pasando por una situación delicada de salud con mi mamá pues yo te había dicho el otro día en estos momentos estoy en entonces pues nos tocó viajar a entonces pues por estar motivo pues no tengo como solucionar en estos momentos ese este pago porque la verdad pues no me da no podría realizar el pago a ninguna circunstancia entre hoy y el lunes no pues es que no sé mi mamá ni cuando le salida ni nada y pues lo que tengo no me lo puedo gastar en eso porque aunque que me quedo yo aquí claro es un c*** de la es importante tener en cuenta que usted cancela los 360 mil pedos ya tendría el pasisalvo no tendría más reporte negativo centrales de riesgo y si más adelante se va pues nuevamente a la vida financiera usted lo va a poder hacer contraquilidad porque yo no tengo un reporte negativo por parte de la ciudad. No si yo sé sino que lo que pasa es el problema en que estoy ahorita de salud con mi mamá nada de pagarlos pues oigo pero yo le dije que es que sí pero pero la verdad la verdad la verdad en estos momentos ando con ella a c*** y pues como está esto a c*** está horrible pues para todo todo está caro todo está superragoeltísimo entonces no compre no señora luz pues yo voy a dejar entonces a que la notación en el sistema pues no le podría garantizar que para el próximo mes se mantenga el mismo valor porque pues eso me hace saber que los valores de intereses corrientes y moratorios se van sin ir dando pues mes a mes pero en este caso voy a dejar la notación igual si usted llega a cambiar de decisión yo le escrito por whatsapp por el mismo medio me puedes mirar ayer el cosito si ay acáale por favor apenas yo salga de esta situación al menos que llegue a tu lo puedo puedo mirar a ver y gestionar como algo si pero pues la verdad en estos momentos no le puedo decir de hoy mañana porque no me han dicho ni siquiera y le van a c*** a uno compre listo perfecto pero a mi me ha tenido mi llamada y le deseo que tengo un excelente día que estén muy bien gracias
50e0f632-d195-4476-b049-3720482d65d9.wav,humano,119.4,"muy buen día me podría comunicar por favor con ese como me levedo un poco divulgada porque jackets dramáticos combau Quería confirmar con usted lo que fue. ¡Suscríbete! ¡Suscríbete! ¡Suscríbete! Queríamos confirmar si ya realizó de usted el pago. ¿El acuerdo? Yo me he reincido, oye, póngame cuidado, póngame cuidado. Yo no he regresado a ningún pago porque el que me llamó que había no se dejó hablar. Y yo pensé que era que al primer pago lo que podía hacer el 20 de los otros meses y antes ya cuando le voy a decir el mejor go. Y por eso para estos días no tengo la plata pero para el 20 de los otros meses ya puedo comenzar a pagar el primer pago. ¿Por qué el señor no se va a hablar? Se le da una notifica a cargada y no se va a hablar nada. Mmm, sí señor. Entonces ya voy a notificar a la descargada. ¡Suscríbete! Me agradezco mucho. ¡Suscríbete! ¡Suscríbete! ¡Suscríbete! ¡Suscríbete! ¡Suscríbete! ¡Suscríbete! Ah, bueno ese señor. Bueno, mis hechitas. Entonces yo posteriormente voy a comunicarme con usted. Que esté muy bien. Bueno, señor. Gracias. ¡Hasta luego!"
635a7986-ddd2-47f3-a6de-82a217053afa.wav,humano,161.0,"A lo bueno días. Buenos días, tengo gusto hablar con ese... ¿Diseñorita? Y su gusto habla... ...de los lobros patricios y nos comunicamos referente a su obligación... ...comparo como 50 días de hoy. ¿Qué es, diseñorita? Estamos validando nuestro sistema y no hemos reflejado su pago... ...según acuerdo de pago para el día 3 de agosto por milión 270 mil pesos. Quisiéramos validar porque no se realizó este pago. No, es que no... ...no alcancen a reunir todo el dinero. Comprendemos que es bueno. Y para cuando podrías revisar el pago para dar cumplimiento al acuerdo? Yo creo que por ahí en fin de mes, por ahí en fin de mes. Entiendo, si... Y ¿cuánto tiene reunido? Porque puede hacer una bono ahorita el 15 de agosto... ...y el restante a final de mes para que no se pase el mes... ...y no dar cumplimiento al acuerdo, es que nos caiga el acuerdo de pago. Por ahorita no tengo nada, la verdad no tengo nada. Entonces, por ahí se dan dos fin de mes... ...porque tengo un problema también. Y entonces... ...me tocó pagar un asiente que cometió el perro mío, entonces... ...ahí me descuadra. Entendemos la situación, si... ...pero seguro se cancela para el día 30 de agosto para correr la fecha para el día 30 de agosto? Sí, sí, señora. De acuerdo, si... ...entonces vamos a correr la fecha para el día 30 de agosto... ...por que usted ve el riesgo de pagar esta fecha por 1.268.000 pesos. Es 100 pesos y dar cumplimiento a este acuerdo... ...para no anular su acuerdo de pago y que no pierda beneficios. Ok, vale. Perfecto, si... ...algo está enviado al acuerdo de pago, ¿usted lo recibió? Sí, sí, señorita. Perfecto, si... ...por medio de... ...debe realizar este pago el día 30 de agosto y enviamos el soporte de pago... ...para dar cumplimiento y no anular el acuerdo de pago. Que pierda beneficios. Bueno, si, señorita. Perfecto, si... ...recorte a Claudio Maric, que no lo exceden. Bueno, no te hagas nada, señorita."
63b9a147-5c33-40ba-87c7-124e4be56cda.wav,humano,240.52,"bueno dic bien os tengo que hablar con la señora el señor Augusta ya lesaurais gustado High School silenciamos lembra de su ligación como se encuentra el día de hoy. Bien, pero. Me comunico para informarle que su correo electrónico como su WhatsApp fue enviado el acuerdo de pago de manera por malo se lo recibió. No, la verdad lo he reto. Comprendo nosotros a su correo electrónico. Valiente. Con enviamos el acuerdo de pago y al número WhatsApp 3001 476 33 39. Puede verificar y confirmarme si recibió esa o el Google y envió la información. stock. el día 24 le enviamos toda la información, se la voy a reendiar nuevamente me acabé de enviar un mensaje y ya me llevo ya me envié el acuerdo de pago de manera formada y le voy a enviar los medios de pago por los cuales usted puede ser el pago puede hacer atrás de la plataforma de la línea o lo puede hacer en línea quedó pendiente el soporte de pago, voy a gastar para hacer la aplicación del sistema de su primer cota para dar cumplimiento a este acuerdo de pago su primer cota está por 136 mil pesos y la tiene alguna pregunta adicional pero uno puede pagar por medio de eso puede revisar el pago a través de la plataforma de pago o lo puede hacer en efectivo a través del número de convenios con su número de cedras a nombre de c***** que la casa es cobranza de su obligación ya pero el primero uno lo puede pagar si señora al número de convenios que le acabé de enviar a ese número de convenios puede realizar el pago una vez revisado el pago me envía el soporte de pago, lo voy a hacer para aplicarlo al sistema ok si señora al número de cedras lo voy a hacer perfecto, c*****, quedamos pendiente el soporte de pago que tenga 20 días"
66c2db61-5a3d-4020-a90a-007a029d0879.wav,humano,136.78,"Letra angular Bueno, pues tengo puff ص ministers de la comarita como se encuentra el día de hoy. No es bien, gracias a Dios. Nos comunicamos referente a su obligación para recordar su compromiso de pago para el día de hoy por ciento ciento cuarenta y cinco mil pesos. El acuerdo de pago, ciento cuarenta y cinco mil pesos. El acuerdo de pago enviado a su correo. Se recibió este acuerdo de pago. A mi correo. Sí, sí, señora su correo fue enviado el acuerdo de pago. Sí, creo que sí. Sí. Su correo es. Permítame. El 4539403 arroba y me punto. Sí, correcto. Perfecto. Este correo nosotros enviamos el acuerdo de pago en este acuerdo de pago al método de pago, al que usted debe revisar pago. ¿Estaría realizando el pago el día de hoy? El día de hoy quizás no es posible porque en el cuarto me encuentro, se me hace imposible acceder hasta allá, pero mañana, en las horas de la mañana, yo creo que sí estaría acercando a la oficina. Comprendo, pero usted debe realizar el pago a través de la plataforma, no es necesario ir a la oficina. Ah, ok, ok, ok. Entonces, apenas en un tiempo, yo me meto a la plataforma y lo, y lo dejo. Perfecto. Quedamos teniente de su suporte de pago para hacer, bueno, la aplicación en el sistema ya queda porque se va a recerar el pago en línea por medio de la plataforma de loco. Ok. Sí, quedamos teniente de su suporte de pago al Guadalajara, tres quince, cincuenta y dos sesenta y nueve sesenta y tres. Ok. Muchas gracias. Perfecto. Señor, olvides que tenga un excelente día. Igualmente."
67197ac4-63d9-4567-9e89-896e715ab906.wav,humano,394.0,"¿Buenas tardes? Me comunico con el señor Alejandro Alvarino. ¿Aló? Sí, me comunico por favor con el s***. ¡S***! ¡S***! ¡S***! ¡S***! ¡S***! ¡S***! ¡S***! ¡S***! ¡S***! ¡S***! ¡S***! ¿Se parte? Sí, me estoy comunicando de parte del área de s***. Mi dinero presentación de s***. ¿Has estudiado las con él? Como está. Me estoy comunicando en base a que días anterior si hemos evidenciado posible interés de pago frente a la obligación pendiente de s***. En ese momento, s***, tenemos una oferta de pago en donde ese valor que se le ha reiterado de manera iterativa y en días anteriores por un valor de 913 metros aproximadamente se le puede dar la viabilidad de diferirlo a dos contados que mejor se puse su capacidad de pago y así pues llegará un s*** cada cuarta le quedaría en un valor de aproximadamente 457.000 pesos les vio al estar termativo de pago en s***. Pero es que ahorita estoy más apretado y con este cuento este remoto y mire y la verdad yo quisiera pagarle a usted de mano pero ay, señor, Dios mío, todo se me dificulta. Imagínense que la demana pasada me llamaron de lo mismo. Es que eso es lo que yo me da esta rabia me llamaron de lo mismo. Yo me voy a acercar a s*** para ver qué puedo hacer. Y me dicen no, es que ya usted s*** de la entidad es que no me acuerdo qué entidad no tengo uno que haga como loco, no sé eso es como que mejor yo me presenté s*** y mirar qué es lo que es y a Madrid se no me puede dar la verdad. Si, si. Si, se puede acercar a s*** más pronto posible. El área del asesor ese es el nombre que se le va a indicar o el asesor de cuenta posiblemente le va a indicar que su cuenta fue vendida a s*** s*** actor y actualmente es el nuevo credidor de la cuenta y ya s*** lo va a dirigir nuevamente s*** para que haga la negociación de la obligación. Si, porque es que la vez pasada me llamaron que tú me estás diciendo y ahora me dices que no quede s***, que usted no sea como loco. No, no logro su factory en representación s*** No, pero mira lo que me dijo el otro mosoñor ya que uno tiene nada que ver con s*** No, actualmente ya no actualmente de el nuevo o sea el acreedor original s*** la cartera si usted gusta recordar acercar s*** a reterar y verificar la información que se le ha venido otorgando en las últimas gestiones y pues ellos allá igualmente ya usted negociar s*** no lo van a hacer la negociación, directamente lo van a remitir al nuevo acreedor que s*** actor la cartera si, si, si pero ven acá, me gusten me acojen lo que tú me estás diciendo, él llegue y me dice no es que tú no tienes nada que ver con s*** es un asigno de que ya como loco porque mira, ¿cuántas veces han llamado de las cartas? No, es que usted yo no hay que ir a ir a ir a ir a ir a un p*** todo lo que lleve y después llaman de la propia entidad entonces uno queda, ah, pero como es que p*** si yo puse esto, perdóname la palabra porque es así la verdad entonces, si, entonces pues yo preferiría como acercarme a ver qué pasa listo, listo si s*** de alguna manera pues yo hace milicaría sobre qué día se va a acercar s*** y los va a tener lo más piada en el sistema y los va a tener lo presente en base a la conciliación sobre qué día o qué fecha se va a acercar y eso pues no sé porque s*** de ahorita estoy s*** en las partes de s*** y s*** y el puente s*** se va a s*** como que nos están dejando pasar mucha gente este es el más poncho también tenemos unas citas médicas también estoy es grave por eso bueno s*** igual, imagínate en el presente que igual nos seguiremos comunicando, aliando pues la gestión, el proceso y pues caso que tengamos una respuesta lo más pronto posible pues igualmente nos tenemos muy pendiente muy presente para poderlo ayudar y pues colaborar desde nuestra área, listo? no, si, yo quiero pagar eso para ver si vuelvo a tener la vida acrediticia porque la verdad yo sé que eso a usted no les importa pero fue un favor que hice y mire entonces quiero recuperar mi vida acrediticia otra vez claro, si yo si yo pago eso, si yo pago eso recupero mi vida acrediticia si usted ya no tiene deudas en mora con ninguna otra entidad y esa es la única oligación que se tiene en mora claro que si con s*** se quedaría con un reporte positivo porque ya quedaría paz y salvo con la entidad posiblemente en data creditor va a aparecer s*** actor y no s*** pero ya igual si se va a necesitar el pago se le entregaría paz y salvo y actualización de sus vectores financiados que es un plus pues muy bueno que tenemos parte de nosotros para futuros créditos con nuevas entidades me digo que necesito pagar eso y sacar un crédito porque la verdad si es ponchado claro igual manera hoy en día hay entidades que le pueden prestar a los situlares si encuentran a un reportado pero ya que intenten su paz y salvo ¿de acuerdo? es decir que cuente con su paz y salvo y ideal es nuevamente que reactiven su vida a creaticia y pues consideran de la mejor manera entonces s*** vamos a ver para que se pueda acercar en el tiempo estimado que pues se pueda averiguar directamente con más s*** para que pues esclarezca las dudas como tal información que usted necesite a solicitud y ellos pues como le indicó lo van a remitir es directamente con nosotros con los vésperes pero ya pues se necesita hacer ver y cala información ¿listo? si claro si ya hiciste algo un poquito más convencido listo señor igual manera tenga presente que pues igual desde nuestra parte estaremos para colaborarle brindarle la mejor consideración para que usted pueda reactivar nuevamente su vida a creaticia si claro si bueno yo te agradezco mujer bueno s*** quedaré muy atenta la próxima semana estaría comunicando para validar como el procedimiento y si ya pudo pues tener una viabilidad de acercarse ¿listo? si listo s***"
